Nombre de paciente: BACHINASKY, RAMON (320-S)
ID paciente: 519136
Plan: AUTO_MOD_1
Etapa (de tratamiento): AUTO
Dosis total [cGy]: 4800.0 cGy

Estructura: CUERPO
Volumen [cm³]: 32875.3
Dosis relativa [%]		 Dosis[cGy]		 Volumen relativo [%]		 Volumen absoluto [cm³]
		0			0			100				32875.3
		0.1			5			52.3639				17214.8
		0.21			10			37.4109				12298.9
		0.31			15			30.0542				9880.4
		0.42			20			25.723				8456.5
		0.52			25			22.9126				7532.6
		0.62			30			20.9903				6900.6
		0.73			35			19.594				6441.6
		0.83			40			18.5256				6090.3
		0.94			45			17.6596				5805.6
		1.04			50			16.9207				5562.7
		1.15			55			16.2552				5343.9
		1.25			60			15.6519				5145.6
		1.35			65			15.0916				4961.4
		1.46			70			14.5668				4788.9
		1.56			75			14.0688				4625.1
		1.67			80			13.6018				4471.6
		1.77			85			13.1627				4327.3
		1.88			90			12.7442				4189.7
		1.98			95			12.3489				4059.7
		2.08			100			11.9775				3937.6
		2.19			105			11.6234				3821.2
		2.29			110			11.2857				3710.2
		2.4			115			10.9585				3602.6
		2.5			120			10.6428				3498.9
		2.6			125			10.3336				3397.2
		2.71			130			10.0381				3300.1
		2.81			135			9.7626				3209.5
		2.92			140			9.5118				3127
		3.02			145			9.275				3049.2
		3.12			150			9.0536				2976.4
		3.23			155			8.8475				2908.6
		3.33			160			8.649				2843.4
		3.44			165			8.4589				2780.9
		3.54			170			8.2785				2721.6
		3.65			175			8.106				2664.9
		3.75			180			7.9397				2610.2
		3.85			185			7.7828				2558.6
		3.96			190			7.6363				2510.5
		4.06			195			7.4957				2464.2
		4.17			200			7.3599				2419.6
		4.27			205			7.228				2376.2
		4.38			210			7.1				2334.1
		4.48			215			6.9759				2293.4
		4.58			220			6.8573				2254.4
		4.69			225			6.7408				2216.1
		4.79			230			6.6301				2179.7
		4.9			235			6.5208				2143.7
		5			240			6.4142				2108.7
		5.1			245			6.313				2075.4
		5.21			250			6.2156				2043.4
		5.31			255			6.1218				2012.6
		5.42			260			6.0324				1983.2
		5.52			265			5.9477				1955.3
		5.62			270			5.8653				1928.2
		5.73			275			5.7852				1901.9
		5.83			280			5.7082				1876.6
		5.94			285			5.6335				1852
		6.04			290			5.5606				1828.1
		6.15			295			5.4894				1804.6
		6.25			300			5.4222				1782.6
		6.35			305			5.3553				1760.6
		6.46			310			5.2913				1739.5
		6.56			315			5.228				1718.7
		6.67			320			5.1664				1698.5
		6.77			325			5.1071				1679
		6.88			330			5.0486				1659.7
		6.98			335			4.9913				1640.9
		7.08			340			4.9358				1622.7
		7.19			345			4.8816				1604.8
		7.29			350			4.8277				1587.1
		7.4			355			4.7752				1569.9
		7.5			360			4.7244				1553.2
		7.6			365			4.6745				1536.8
		7.71			370			4.6252				1520.5
		7.81			375			4.5776				1504.9
		7.92			380			4.5302				1489.3
		8.02			385			4.4845				1474.3
		8.12			390			4.4391				1459.4
		8.23			395			4.395				1444.9
		8.33			400			4.3517				1430.6
		8.44			405			4.3085				1416.4
		8.54			410			4.2667				1402.7
		8.65			415			4.226				1389.3
		8.75			420			4.1852				1375.9
